Date,Open,High,Low,Close,Adj Close,Volume
5/25/2022,1978.68,2014.37,1943.94,1944.83,1944.83,13364545730
5/26/2022,1945.03,1962.17,1759.20,1803.91,1803.91,23458681818
5/27/2022,1802.54,1814.66,1721.26,1724.92,1724.92,25470760032
5/28/2022,1724.64,1757.94,1724.64,1757.94,1757.94,23214777872
5/29/2022,1792.18,1818.78,1765.94,1812.03,1812.03,10642556101
5/30/2022,1811.89,2005.21,1804.46,1996.44,1996.44,19580808705
5/31/2022,1996.41,2005.49,1932.35,1942.33,1942.33,18363115560
6/1/2022,1942.05,1965.17,1776.05,1823.57,1823.57,21037797760
6/2/2022,1822.41,1845.31,1789.66,1834.15,1834.15,17065041354
6/3/2022,1834.14,1840.06,1746.51,1775.08,1775.08,14878001811
6/4/2022,1775.22,1810.30,1751.53,1801.61,1801.61,8677951273
6/5/2022,1801.82,1825.86,1777.13,1805.20,1805.20,8850385937
6/6/2022,1805.64,1915.03,1804.99,1859.29,1859.29,16518471852
6/7/2022,1859.33,1862.91,1729.41,1814.05,1814.05,24020076750
6/8/2022,1814.10,1830.68,1770.23,1793.57,1793.57,18041476023
6/9/2022,1793.51,1827.29,1779.87,1789.83,1789.83,12013083393
6/10/2022,1789.69,1797.61,1663.43,1665.04,1665.04,18504740451
6/11/2022,1665.22,1679.31,1507.04,1529.66,1529.66,21127089064
6/12/2022,1530.19,1539.71,1436.18,1445.22,1445.22,23465074882
6/13/2022,1443.84,1448.74,1181.95,1204.58,1204.58,45162788786
6/14/2022,1204.56,1252.47,1094.70,1211.66,1211.66,33327826525
6/15/2022,1211.37,1236.63,1025.68,1233.21,1233.21,37539999450
6/16/2022,1233.60,1246.14,1058.78,1067.73,1067.73,18907671369
6/17/2022,1067.99,1112.47,1060.87,1086.52,1086.52,14591486540
6/18/2022,1086.38,1095.17,896.11,993.64,993.64,21655406608
6/19/2022,993.40,1142.34,943.12,1127.66,1127.66,21795481981
6/20/2022,1127.66,1159.99,1066.11,1127.64,1127.64,19739691429
6/21/2022,1127.51,1185.43,1112.57,1124.82,1124.82,15632089439
6/22/2022,1125.37,1126.26,1049.76,1051.42,1051.42,15010593493
6/23/2022,1051.33,1146.49,1050.22,1143.39,1143.39,14657862919
6/24/2022,1143.20,1238.62,1134.51,1226.84,1226.84,16981552654
6/25/2022,1226.72,1246.39,1184.56,1243.45,1243.45,12481946184
6/26/2022,1242.99,1272.13,1199.41,1199.83,1199.83,12096607824
6/27/2022,1199.71,1234.18,1179.79,1193.68,1193.68,12492225250
6/28/2022,1193.25,1229.74,1141.16,1144.58,1144.58,14023205651
6/29/2022,1144.52,1152.68,1092.10,1098.94,1098.94,15386286815
6/30/2022,1099.35,1103.69,1009.09,1067.30,1067.30,16350755497
7/1/2022,1068.32,1100.22,1040.15,1059.77,1059.77,17499453625
7/2/2022,1060.12,1073.05,1033.96,1066.51,1066.51,9935603640
7/3/2022,1066.47,1083.42,1044.01,1073.77,1073.77,8557248150
7/4/2022,1073.79,1152.94,1048.40,1151.06,1151.06,13670889311
7/5/2022,1150.51,1165.68,1086.83,1134.54,1134.54,16195518291
7/6/2022,1134.82,1193.64,1116.25,1186.97,1186.97,15373536703
7/7/2022,1186.96,1246.89,1165.62,1237.59,1237.59,14230795894
7/8/2022,1237.58,1262.89,1200.63,1222.51,1222.51,16315929082
7/9/2022,1222.31,1228.77,1209.38,1216.98,1216.98,8821353104
7/10/2022,1216.90,1216.90,1157.18,1168.40,1168.40,10984558039
7/11/2022,1168.14,1169.19,1095.00,1097.24,1097.24,12064180410
7/12/2022,1097.26,1097.26,1038.14,1038.19,1038.19,12583282453
7/13/2022,1038.19,1113.59,1019.22,1113.59,1113.59,18302588147
7/14/2022,1113.52,1202.95,1077.41,1191.53,1191.53,16688640823
7/15/2022,1191.67,1275.78,1182.90,1233.13,1233.13,17411448225
7/16/2022,1232.79,1377.94,1195.61,1352.63,1352.63,18364013796
7/17/2022,1353.21,1378.42,1329.76,1338.64,1338.64,16079711737
7/18/2022,1338.81,1578.72,1338.81,1578.72,1578.72,27440420623
7/19/2022,1578.38,1607.03,1501.80,1542.98,1542.98,27753529276
7/20/2022,1542.95,1612.65,1500.80,1520.20,1520.20,22942708340
7/21/2022,1520.37,1595.76,1472.19,1576.75,1576.75,20009556587
7/22/2022,1576.75,1641.21,1523.64,1537.41,1537.41,18926100582
7/23/2022,1536.46,1591.63,1495.68,1549.30,1549.30,14998811383
7/24/2022,1549.22,1654.43,1548.67,1599.48,1599.48,17217849557
7/25/2022,1599.16,1605.34,1445.38,1445.38,1445.38,20585056021
7/26/2022,1445.15,1445.15,1362.95,1441.81,1441.81,18238563509
7/27/2022,1443.73,1636.80,1423.62,1636.23,1636.23,23007524016
7/28/2022,1636.23,1774.58,1604.89,1725.47,1725.47,27231399966
7/29/2022,1725.62,1759.88,1662.79,1727.41,1727.41,23249531113
7/30/2022,1727.06,1738.02,1678.11,1695.97,1695.97,15576977870
7/31/2022,1695.88,1745.88,1672.61,1681.52,1681.52,14200735370
8/1/2022,1681.45,1700.17,1613.42,1635.20,1635.20,16191371176
8/2/2022,1634.65,1672.63,1567.85,1632.95,1632.95,20426082309
8/3/2022,1633.05,1678.10,1595.63,1618.87,1618.87,16786218830
8/4/2022,1618.89,1658.51,1585.33,1608.21,1608.21,14467440626
8/5/2022,1607.52,1732.25,1606.50,1732.25,1732.25,18546491876
8/6/2022,1732.66,1744.33,1691.66,1691.66,1691.66,11757911705
8/7/2022,1691.78,1724.79,1672.91,1699.35,1699.35,10252090340
8/8/2022,1699.69,1806.89,1697.41,1775.52,1775.52,16841424404
8/9/2022,1776.07,1786.12,1675.85,1703.03,1703.03,16368619692
8/10/2022,1702.91,1869.40,1665.09,1851.74,1851.74,23512477984
8/11/2022,1851.83,1927.94,1851.83,1881.22,1881.22,23826986482
8/12/2022,1880.90,1957.55,1860.08,1957.25,1957.25,17168141904
8/13/2022,1957.33,2013.76,1948.60,1981.34,1981.34,16038975216
8/14/2022,1981.78,2022.79,1919.01,1936.80,1936.80,14062754456
8/15/2022,1936.76,2007.21,1881.86,1904.23,1904.23,20349931313
8/16/2022,1902.83,1910.75,1862.27,1878.14,1878.14,15637578930
8/17/2022,1877.93,1951.68,1823.53,1833.00,1833.00,20308508124
8/18/2022,1833.72,1876.38,1826.96,1847.01,1847.01,14999352229
8/19/2022,1847.10,1847.10,1611.34,1612.99,1612.99,25906358731
8/20/2022,1612.65,1652.22,1534.30,1577.00,1577.00,18334580263
8/21/2022,1576.54,1640.94,1569.05,1619.32,1619.32,15849221752
8/22/2022,1619.17,1622.78,1535.01,1622.51,1622.51,18557078599
8/23/2022,1622.94,1666.68,1569.43,1662.77,1662.77,18322041914
8/24/2022,1662.70,1686.56,1610.10,1657.06,1657.06,16780932907
8/25/2022,1657.34,1718.18,1656.86,1696.46,1696.46,14818795695
8/26/2022,1696.32,1698.56,1498.77,1507.78,1507.78,26713710143
8/27/2022,1508.16,1517.15,1454.28,1491.40,1491.40,18120831899
8/28/2022,1491.21,1505.79,1430.55,1430.55,1430.55,12823572918
8/29/2022,1430.44,1556.31,1427.73,1553.04,1553.04,17965837488
8/30/2022,1553.19,1600.46,1480.83,1523.84,1523.84,21835784470
8/31/2022,1524.29,1612.36,1524.29,1553.68,1553.68,20591680941
9/1/2022,1553.76,1593.08,1520.19,1586.18,1586.18,16434276817
9/2/2022,1586.02,1643.18,1551.88,1577.22,1577.22,17708478709
9/3/2022,1577.21,1579.45,1541.67,1556.87,1556.87,9516825994
9/4/2022,1556.90,1578.01,1543.70,1577.64,1577.64,8884144998
9/5/2022,1577.88,1621.66,1559.78,1617.18,1617.18,13060541168
9/6/2022,1617.24,1680.60,1561.75,1561.75,1561.75,22946059125
9/7/2022,1560.91,1651.05,1500.01,1629.91,1629.91,19560363854
9/8/2022,1629.81,1655.06,1603.06,1635.35,1635.35,17621046717
9/9/2022,1635.19,1735.81,1632.84,1719.09,1719.09,20242323690
9/10/2022,1718.96,1784.50,1710.30,1776.20,1776.20,13130928217
9/11/2022,1775.98,1782.73,1730.16,1761.80,1761.80,12464301922
9/12/2022,1762.08,1778.16,1698.29,1713.77,1713.77,17688391310
9/13/2022,1713.96,1745.78,1564.03,1580.79,1580.79,23066821734
9/14/2022,1574.86,1642.16,1564.03,1634.76,1634.76,17897150206
9/15/2022,1635.08,1648.95,1466.14,1471.69,1471.69,26946275878
9/16/2022,1471.93,1480.56,1415.58,1432.45,1432.45,16764804299
9/17/2022,1432.88,1473.06,1415.04,1469.74,1469.74,10798098671
9/18/2022,1469.71,1469.71,1331.49,1335.33,1335.33,15762284723
9/19/2022,1335.27,1388.27,1287.42,1377.54,1377.54,18712714223
9/20/2022,1377.62,1381.97,1319.20,1324.39,1324.39,14722317220
9/21/2022,1324.22,1384.48,1229.43,1252.61,1252.61,20643507800
9/22/2022,1251.57,1336.16,1240.97,1327.68,1327.68,18461527259
9/23/2022,1327.48,1353.29,1270.20,1328.26,1328.26,18771106339
9/24/2022,1328.24,1346.26,1312.64,1317.99,1317.99,12098209717
9/25/2022,1317.94,1333.37,1275.63,1294.22,1294.22,11802651633
9/26/2022,1294.39,1335.53,1282.05,1335.32,1335.32,16034549271
9/27/2022,1335.34,1396.89,1308.99,1330.13,1330.13,17870598937
9/28/2022,1329.54,1351.96,1267.87,1337.41,1337.41,18994979566
9/29/2022,1337.55,1348.11,1293.19,1335.65,1335.65,13796915736
9/30/2022,1335.65,1368.74,1320.38,1327.98,1327.98,14250100093
10/1/2022,1328.19,1332.52,1306.10,1311.64,1311.64,6227961237
10/2/2022,1311.75,1316.33,1275.34,1276.09,1276.09,7578351650
10/3/2022,1276.16,1326.55,1271.15,1323.44,1323.44,10153070907
10/4/2022,1323.28,1364.97,1320.08,1362.13,1362.13,10139774963
10/5/2022,1361.97,1362.45,1320.86,1352.84,1352.84,9774451820
10/6/2022,1352.81,1380.40,1349.45,1351.71,1351.71,12033514861
10/7/2022,1351.84,1359.33,1321.75,1332.52,1332.52,10061619355
10/8/2022,1332.37,1335.95,1307.07,1315.50,1315.50,5804676208
10/9/2022,1315.46,1327.67,1309.34,1322.60,1322.60,5486230123
10/10/2022,1322.62,1335.66,1291.34,1291.34,1291.34,8794491050
10/11/2022,1291.11,1296.27,1272.74,1279.58,1279.58,9274845260
10/12/2022,1279.73,1303.08,1277.53,1294.91,1294.91,8355638578
10/13/2022,1294.92,1297.56,1209.28,1288.12,1288.12,17499038202
10/14/2022,1288.05,1339.74,1285.38,1297.42,1297.42,13113767755
10/15/2022,1297.31,1300.75,1268.47,1274.87,1274.87,6798512624
10/16/2022,1275.01,1312.63,1275.01,1306.30,1306.30,7491625206
10/17/2022,1306.31,1335.65,1297.45,1331.71,1331.71,9401189650
10/18/2022,1331.67,1339.09,1291.66,1310.45,1310.45,10416747806
10/19/2022,1310.56,1312.44,1283.97,1285.74,1285.74,8350692785
10/20/2022,1285.66,1307.86,1275.32,1283.20,1283.20,9009111996
10/21/2022,1283.19,1305.08,1260.67,1299.95,1299.95,10412565245
10/22/2022,1299.90,1317.10,1295.95,1314.30,1314.30,7175324564
10/23/2022,1314.25,1367.76,1302.91,1363.45,1363.45,9909510925
10/24/2022,1363.49,1368.43,1327.85,1345.00,1345.00,13092820173
10/25/2022,1344.71,1509.99,1336.98,1461.67,1461.67,25367291294
10/26/2022,1461.13,1584.64,1460.43,1566.57,1566.57,32705548427
10/27/2022,1566.84,1574.40,1510.82,1514.37,1514.37,22813499245
10/28/2022,1514.32,1568.63,1493.87,1555.48,1555.48,19974623205
10/29/2022,1555.27,1652.38,1549.98,1619.70,1619.70,21618154775
10/30/2022,1619.70,1637.04,1579.49,1590.78,1590.78,13930073427
10/31/2022,1590.48,1630.45,1555.92,1572.71,1572.71,19306919714
11/1/2022,1572.65,1606.61,1568.10,1579.70,1579.70,14507311208
11/2/2022,1579.50,1613.41,1507.24,1519.71,1519.71,23254218281
11/3/2022,1519.72,1556.76,1517.10,1531.54,1531.54,14248351007
11/4/2022,1531.40,1661.33,1529.27,1645.09,1645.09,20806964347
11/5/2022,1645.16,1660.49,1625.96,1627.97,1627.97,11006973190
11/6/2022,1627.90,1634.13,1572.23,1572.23,1572.23,11632744705
11/7/2022,1572.02,1604.48,1550.42,1568.59,1568.59,15279963349
11/8/2022,1568.33,1574.80,1259.44,1332.84,1332.84,42048003440
11/9/2022,1333.12,1335.74,1083.29,1100.17,1100.17,38864492427
11/10/2022,1100.11,1341.79,1093.12,1299.46,1299.46,28581002122
11/11/2022,1298.88,1302.30,1211.33,1287.22,1287.22,20920539099
11/12/2022,1287.44,1288.15,1242.15,1255.27,1255.27,10964962767
11/13/2022,1255.44,1271.71,1208.52,1221.82,1221.82,10717455214
11/14/2022,1221.90,1284.22,1178.43,1241.60,1241.60,15028035663
11/15/2022,1241.68,1283.20,1238.69,1251.74,1251.74,11798011594
11/16/2022,1251.81,1264.49,1192.99,1215.60,1215.60,11939561598
11/17/2022,1215.85,1224.97,1189.15,1200.81,1200.81,9723646871
11/18/2022,1200.80,1226.74,1200.80,1212.30,1212.30,7979913378
11/19/2022,1212.22,1227.84,1200.48,1218.43,1218.43,5978745776
11/20/2022,1218.44,1224.08,1137.93,1142.47,1142.47,9651002684
11/21/2022,1142.40,1142.40,1084.86,1108.35,1108.35,14080099208
11/22/2022,1107.90,1136.44,1081.14,1135.17,1135.17,12040670755
11/23/2022,1135.42,1185.00,1130.02,1183.20,1183.20,11242676044
11/24/2022,1183.35,1211.63,1180.38,1203.98,1203.98,9706372376
11/25/2022,1203.80,1203.80,1174.82,1198.93,1198.93,5483308196
11/26/2022,1198.79,1227.04,1198.10,1205.90,1205.90,5074160558
11/27/2022,1205.91,1220.35,1195.04,1195.13,1195.13,4486976868
11/28/2022,1194.96,1198.74,1156.06,1170.09,1170.09,7275411870
11/29/2022,1169.87,1222.16,1163.48,1216.90,1216.90,7639405818
11/30/2022,1216.93,1302.04,1215.50,1295.69,1295.69,9836925304
12/1/2022,1295.77,1296.00,1267.71,1276.27,1276.27,6857935276
12/2/2022,1276.33,1294.30,1269.24,1294.30,1294.30,6213645709
12/3/2022,1294.46,1299.84,1241.43,1243.33,1243.33,5672609405
12/4/2022,1243.22,1281.49,1242.91,1280.26,1280.26,5174128454
12/5/2022,1280.00,1302.24,1252.47,1259.68,1259.68,6120359523
12/6/2022,1259.85,1271.92,1247.63,1271.65,1271.65,5089212680
12/7/2022,1271.55,1272.69,1224.45,1232.44,1232.44,5752205180
12/8/2022,1232.45,1286.23,1226.36,1281.12,1281.12,6227269815
12/9/2022,1281.08,1290.06,1260.82,1264.28,1264.28,5706183865
12/10/2022,1264.38,1279.53,1262.12,1266.38,1266.38,3282499999
12/11/2022,1266.42,1281.78,1260.66,1263.87,1263.87,3362005848
12/12/2022,1263.57,1275.61,1243.48,1274.62,1274.62,5151109364
12/13/2022,1274.66,1341.44,1258.47,1320.55,1320.55,8812883119
12/14/2022,1320.69,1346.17,1305.83,1309.33,1309.33,7830915428
12/15/2022,1309.19,1311.07,1262.69,1266.35,1266.35,6032859783
12/16/2022,1266.46,1278.16,1162.18,1168.26,1168.26,9297811507
12/17/2022,1168.07,1189.05,1165.41,1188.15,1188.15,5077258586
12/18/2022,1188.13,1194.21,1176.19,1184.72,1184.72,3350092519
12/19/2022,1184.76,1192.92,1160.38,1167.61,1167.61,4943628091
12/20/2022,1167.88,1224.09,1165.60,1217.70,1217.70,6684951715
12/21/2022,1217.59,1218.19,1206.44,1213.60,1213.60,4217182733
12/22/2022,1213.67,1221.99,1187.13,1218.18,1218.18,5297471739
12/23/2022,1218.08,1227.00,1215.99,1220.16,1220.16,4835831923
12/24/2022,1220.12,1224.91,1216.34,1221.15,1221.15,2626153345
12/25/2022,1221.17,1223.52,1203.72,1218.96,1218.96,3942720070
12/26/2022,1218.92,1226.97,1214.34,1226.97,1226.97,3282098400
12/27/2022,1226.99,1230.42,1205.90,1212.79,1212.79,4091530737
12/28/2022,1212.74,1213.13,1185.70,1189.99,1189.99,4991669631
12/29/2022,1190.01,1204.14,1188.36,1201.60,1201.60,4132233940
12/30/2022,1201.57,1202.03,1187.46,1199.23,1199.23,4055668253
12/31/2022,1199.36,1205.09,1194.20,1196.77,1196.77,3018513333
1/1/2023,1196.71,1203.48,1192.89,1200.96,1200.96,2399674550
1/2/2023,1201.10,1219.86,1195.21,1214.66,1214.66,3765758498
1/3/2023,1214.74,1219.10,1207.49,1214.78,1214.78,3392972131
1/4/2023,1214.72,1264.81,1213.17,1256.53,1256.53,6404416893
1/5/2023,1256.48,1258.57,1245.17,1250.44,1250.44,4001786456
1/6/2023,1250.46,1273.22,1240.95,1269.38,1269.38,4977252792
1/7/2023,1269.42,1270.60,1262.27,1264.27,1264.27,2565213548
1/8/2023,1264.18,1287.36,1260.23,1287.36,1287.36,3495088905
1/9/2023,1287.45,1342.14,1286.68,1321.54,1321.54,7990438824
1/10/2023,1321.40,1342.76,1318.53,1336.59,1336.59,5830173253
1/11/2023,1336.49,1387.93,1323.58,1387.93,1387.93,6314904311
1/12/2023,1405.35,1432.28,1378.42,1417.94,1417.94,12230193038
1/13/2023,1417.95,1461.67,1404.02,1451.61,1451.61,7684148212
1/14/2023,1451.43,1563.74,1450.99,1550.71,1550.71,15444626014
1/15/2023,1550.73,1556.95,1520.89,1552.48,1552.48,6774614499
1/16/2023,1552.52,1594.04,1529.57,1576.83,1576.83,8454485431
1/17/2023,1577.11,1594.00,1553.34,1567.85,1567.85,7599462786
1/18/2023,1567.70,1602.11,1509.42,1515.51,1515.51,10354880595
1/19/2023,1515.25,1557.97,1514.38,1552.56,1552.56,6432638856
1/20/2023,1552.37,1659.89,1544.92,1659.75,1659.75,8528894754
1/21/2023,1659.71,1674.18,1626.81,1627.12,1627.12,8859250310
1/22/2023,1627.37,1658.02,1612.09,1628.38,1628.38,7517988734
1/23/2023,1628.55,1641.22,1607.90,1628.25,1628.25,8264507375
1/24/2023,1627.85,1639.72,1551.39,1556.60,1556.60,8180274691
1/25/2023,1556.81,1632.24,1530.80,1611.71,1611.71,10598973448
1/26/2023,1611.08,1626.20,1586.60,1603.11,1603.11,8395315241
1/27/2023,1603.08,1617.00,1565.24,1598.16,1598.16,8124465373
1/28/2023,1598.13,1604.70,1565.39,1572.44,1572.44,5803653357
1/29/2023,1572.63,1653.72,1568.98,1646.16,1646.16,8801292300
1/30/2023,1646.15,1646.65,1546.66,1567.33,1567.33,9180418120
1/31/2023,1567.42,1598.52,1563.80,1586.54,1586.54,6585191019
2/1/2023,1586.49,1644.73,1566.86,1641.79,1641.79,8116969489
2/2/2023,1641.37,1704.46,1641.32,1643.24,1643.24,10558081069
2/3/2023,1642.90,1670.70,1634.22,1664.75,1664.75,8169519805
2/4/2023,1664.47,1690.10,1648.19,1667.06,1667.06,5843302512
2/5/2023,1667.17,1671.77,1616.39,1631.65,1631.65,6926696531
2/6/2023,1631.65,1653.72,1611.32,1616.25,1616.25,6919871886
2/7/2023,1616.01,1673.80,1614.86,1672.00,1672.00,8030277434
2/8/2023,1671.91,1688.53,1635.27,1650.72,1650.72,7806089579
2/9/2023,1651.08,1655.23,1537.18,1546.44,1546.44,10524969124
2/10/2023,1546.60,1553.33,1504.83,1514.87,1514.87,8397387897
2/11/2023,1514.94,1541.33,1510.15,1539.93,1539.93,5064007416
2/12/2023,1539.78,1545.55,1501.46,1515.03,1515.03,5319698775
2/13/2023,1514.92,1524.73,1470.02,1507.17,1507.17,9363855114
2/14/2023,1506.99,1562.03,1497.19,1556.88,1556.88,9249575045
2/15/2023,1556.77,1674.29,1545.69,1673.75,1673.75,10015035156
2/16/2023,1673.87,1732.80,1638.15,1640.07,1640.07,12704861676
2/17/2023,1640.28,1716.78,1636.17,1694.78,1694.78,9802443159
2/18/2023,1694.74,1705.31,1683.67,1691.82,1691.82,5491437195
2/19/2023,1691.68,1718.95,1673.91,1681.44,1681.44,6959144003
2/20/2023,1682.34,1716.49,1659.30,1702.68,1702.68,7703604237
2/21/2023,1702.80,1714.29,1642.40,1658.04,1658.04,8721608198
2/22/2023,1658.14,1664.00,1604.80,1643.23,1643.23,9189387004
2/23/2023,1643.30,1674.60,1632.57,1651.07,1651.07,9013236167
2/24/2023,1650.90,1661.09,1583.15,1608.37,1608.37,8909129423
2/25/2023,1608.66,1608.87,1567.63,1594.91,1594.91,5657686235
2/26/2023,1594.76,1645.27,1590.39,1640.82,1640.82,5727967432
2/27/2023,1640.76,1662.58,1615.39,1634.33,1634.33,7239824677
2/28/2023,1634.50,1644.44,1602.43,1605.90,1605.90,6323676957
3/1/2023,1606.04,1663.43,1601.55,1663.43,1663.43,7701847224
3/2/2023,1663.55,1672.05,1622.60,1647.32,1647.32,7080950926
3/3/2023,1647.56,1648.48,1552.45,1569.17,1569.17,9922240199
3/4/2023,1569.28,1575.64,1551.74,1566.92,1566.92,4389045367
3/5/2023,1567.18,1584.21,1559.95,1564.47,1564.47,5020886238
3/6/2023,1564.38,1579.46,1557.36,1567.40,1567.40,5245153345
3/7/2023,1567.42,1579.16,1543.13,1561.93,1561.93,6854058349
3/8/2023,1561.98,1568.18,1534.09,1534.09,1534.09,7130327525
3/9/2023,1534.03,1544.11,1423.26,1438.66,1438.66,9457897583
3/10/2023,1438.76,1438.76,1378.53,1429.16,1429.16,12665194936
3/11/2023,1429.10,1484.14,1428.72,1482.62,1482.62,14917080154
3/12/2023,1482.43,1607.15,1461.61,1590.29,1590.29,11480965122
3/13/2023,1590.83,1699.91,1572.07,1680.31,1680.31,15711468959
3/14/2023,1680.30,1779.92,1665.90,1703.51,1703.51,16159781303
3/15/2023,1705.19,1721.08,1616.63,1656.18,1656.18,12715339905
3/16/2023,1656.33,1693.14,1639.26,1677.22,1677.22,9364980166
3/17/2023,1677.30,1799.34,1667.13,1792.49,1792.49,12467445117
3/18/2023,1793.59,1840.36,1751.26,1761.66,1761.66,10317822213
3/19/2023,1762.96,1843.84,1762.96,1785.58,1785.58,9170565472
3/20/2023,1785.42,1807.73,1728.10,1735.32,1735.32,10978325507
3/21/2023,1735.62,1836.29,1725.01,1806.76,1806.76,10758627746
3/22/2023,1804.96,1821.46,1717.77,1737.72,1737.72,12484103560
3/23/2023,1737.14,1853.89,1732.52,1816.41,1816.41,11012966854
3/24/2023,1815.82,1819.94,1730.35,1752.04,1752.04,10913669383
3/25/2023,1751.47,1762.67,1716.65,1743.76,1743.76,6614309912
3/26/2023,1743.84,1797.88,1741.18,1775.68,1775.68,6990313307
3/27/2023,1775.48,1781.38,1690.52,1715.46,1715.46,8585750760
3/28/2023,1715.33,1791.11,1702.56,1772.79,1772.79,8346890042
3/29/2023,1772.90,1825.60,1772.90,1793.00,1793.00,9136176952
3/30/2023,1793.35,1827.28,1766.25,1792.74,1792.74,9724496987
3/31/2023,1793.62,1844.68,1783.14,1822.02,1822.02,9149379763
4/1/2023,1821.70,1840.17,1811.12,1813.86,1813.86,5556443606
4/2/2023,1821.19,1824.33,1774.87,1795.71,1795.71,6199721188
4/3/2023,1794.92,1839.16,1765.52,1810.30,1810.30,9643826401
4/4/2023,1810.14,1886.59,1802.96,1871.01,1871.01,10398322335
4/5/2023,1870.97,1937.50,1865.94,1909.11,1909.11,10319231689
4/6/2023,1909.14,1909.27,1857.09,1872.92,1872.92,8263191830
4/7/2023,1872.73,1882.30,1845.99,1865.64,1865.64,8356130492
4/8/2023,1864.68,1879.11,1848.88,1849.50,1849.50,5016362733
4/9/2023,1849.67,1873.06,1828.70,1859.39,1859.39,6361497715
4/10/2023,1859.74,1917.30,1848.16,1911.21,1911.21,8380134275
4/11/2023,1911.38,1936.73,1886.53,1892.19,1892.19,8877222956
4/12/2023,1891.95,1929.88,1860.04,1920.68,1920.68,11010714187
4/13/2023,1917.70,2022.15,1901.86,2012.63,2012.63,12546950499
4/14/2023,2013.93,2126.32,2011.50,2101.64,2101.64,16298099411
4/15/2023,2101.62,2111.08,2076.51,2092.47,2092.47,8036468153
4/16/2023,2092.28,2137.45,2076.83,2120.01,2120.01,7898126856
4/17/2023,2120.00,2120.11,2063.04,2076.24,2076.24,9648882546
4/18/2023,2075.86,2121.53,2057.65,2104.54,2104.54,9134015143
4/19/2023,2103.95,2104.86,1928.58,1936.40,1936.40,13779745451
4/20/2023,1936.42,1979.57,1918.13,1943.10,1943.10,11324135406
4/21/2023,1943.41,1955.65,1827.79,1850.00,1850.00,12044274581
4/22/2023,1849.29,1886.78,1845.85,1874.23,1874.23,6970642726
4/23/2023,1874.17,1882.23,1838.99,1862.06,1862.06,6607451862
4/24/2023,1862.09,1888.19,1811.79,1842.76,1842.76,8438191338
4/25/2023,1842.20,1877.48,1805.32,1866.75,1866.75,8677255481
4/26/2023,1866.15,1962.57,1792.46,1866.56,1866.56,14356524696
4/27/2023,1866.69,1936.95,1863.15,1908.79,1908.79,14008145806
4/28/2023,1909.27,1923.20,1876.29,1892.51,1892.51,7691759733
4/29/2023,1892.57,1916.97,1887.99,1908.92,1908.92,4796651246
4/30/2023,1908.74,1938.42,1876.92,1876.92,1876.92,6539641957
5/1/2023,1868.89,1886.21,1809.19,1831.95,1831.95,8625783201
5/2/2023,1831.73,1879.76,1824.33,1870.79,1870.79,7536785767
5/3/2023,1870.69,1915.50,1845.87,1904.65,1904.65,8306390869
5/4/2023,1905.17,1915.87,1868.63,1877.70,1877.70,6578438233
5/5/2023,1877.83,1998.41,1876.95,1995.06,1995.06,9498261360
5/6/2023,1995.48,2017.56,1870.61,1900.22,1900.22,9623243037
5/7/2023,1899.92,1934.00,1873.08,1873.08,1873.08,6883942236
5/8/2023,1872.48,1886.16,1818.45,1849.04,1849.04,9895102899
5/9/2023,1849.06,1860.67,1832.91,1848.60,1848.60,6129516088
5/10/2023,1848.21,1886.80,1795.67,1842.40,1842.40,9945549603
5/11/2023,1842.49,1842.49,1774.13,1796.49,1796.49,8353828312
5/12/2023,1795.18,1812.42,1742.40,1808.02,1808.02,9047198660
5/13/2023,1808.38,1816.06,1788.48,1796.11,1796.11,4647630864
5/14/2023,1796.11,1823.49,1793.23,1800.50,1800.50,4711210241
5/15/2023,1800.37,1845.70,1787.54,1817.55,1817.55,6748889346
5/16/2023,1816.82,1830.35,1797.84,1824.12,1824.12,5595959668
5/17/2023,1824.07,1835.55,1786.67,1821.86,1821.86,6352161579
5/18/2023,1822.07,1831.45,1774.20,1801.73,1801.73,5673124255
5/19/2023,1800.99,1826.19,1797.43,1812.59,1812.59,4796110259
5/20/2023,1812.77,1829.01,1808.05,1820.48,1820.48,2951655969
5/21/2023,1820.14,1827.92,1799.95,1804.53,1804.53,3386768865
5/22/2023,1804.84,1826.70,1793.22,1817.53,1817.53,4534841049
5/23/2023,1817.78,1869.34,1816.29,1854.38,1854.38,6820047160
5/24/2023,1854.30,1854.30,1780.93,1800.10,1800.10,7101647419
5/25/2023,1799.85,1815.99,1763.37,1805.95,1805.95,6321689859
5/26/2023,1805.73,1837.87,1798.41,1828.69,1828.69,5451414258
5/27/2023,1828.58,1836.18,1817.49,1831.12,1831.12,3216737652
5/28/2023,1831.10,1915.72,1825.47,1910.91,1910.91,6359610561
5/29/2023,1909.30,1926.42,1879.08,1893.08,1893.08,5884674572
5/30/2023,1893.09,1916.57,1883.93,1901.03,1901.03,5363439784
5/31/2023,1901.10,1907.04,1852.09,1874.13,1874.13,5984512548
6/1/2023,1873.91,1887.71,1846.23,1862.20,1862.20,5640027197
6/2/2023,1862.42,1910.28,1851.96,1907.26,1907.26,6097746022
6/3/2023,1907.42,1908.82,1885.49,1892.41,1892.41,3472274607
6/4/2023,1892.40,1912.21,1885.65,1890.51,1890.51,3747042696
6/5/2023,1890.42,1890.64,1780.21,1811.83,1811.83,9246593033
